id,image,CQ,AQ,HQ,VQ,model,prompt_version,raw
50,00050_stitched.jpg,0.34,-0.15,-0.12,-0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.34,""AQ"":-0.15,""HQ"":-0.12,""VQ"":-0.03}"
51,00051_stitched.jpg,0.27,0.18,0.04,-0.1,gpt-4.1-mini,local_prompt,"{""CQ"":0.27,""AQ"":0.18,""HQ"":0.04,""VQ"":-0.10}"
53,00053_stitched.jpg,0.66,0.79,0.34,-0.06,gpt-4.1-mini,local_prompt,"{""CQ"":0.66,""AQ"":0.79,""HQ"":0.34,""VQ"":-0.06}"
58,00058_stitched.jpg,0.17,-0.2,0.04,0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.17,""AQ"":-0.20,""HQ"":0.04,""VQ"":0.02}"
63,00063_stitched.jpg,-0.09,-0.01,-0.13,-0.21,gpt-4.1-mini,local_prompt,"{""CQ"":-0.09,""AQ"":-0.01,""HQ"":-0.13,""VQ"":-0.21}"
67,00067_stitched.jpg,0.25,-0.12,-0.35,-0.1,gpt-4.1-mini,local_prompt,"{""CQ"":0.25,""AQ"":-0.12,""HQ"":-0.35,""VQ"":-0.10}"
73,00073_stitched.jpg,0.1,-0.1,0.04,0.18,gpt-4.1-mini,local_prompt,"{""CQ"":0.10,""AQ"":-0.10,""HQ"":0.04,""VQ"":0.18}"
80,00080_stitched.jpg,0.35,0.36,0.05,-0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.35,""AQ"":0.36,""HQ"":0.05,""VQ"":-0.05}"
86,00086_stitched.jpg,-0.03,0.17,0.27,0.41,gpt-4.1-mini,local_prompt,"{""CQ"":-0.03,""AQ"":0.17,""HQ"":0.27,""VQ"":0.41}"
95,00095_stitched.jpg,0.77,0.29,0.27,-0.07,gpt-4.1-mini,local_prompt,"{""CQ"":0.77,""AQ"":0.29,""HQ"":0.27,""VQ"":-0.07}"
99,00099_stitched.jpg,0.64,0.42,0.3,0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.64,""AQ"":0.42,""HQ"":0.30,""VQ"":0.05}"
115,00115_stitched.jpg,0.63,0.0,0.03,-0.14,gpt-4.1-mini,local_prompt,"{""CQ"":0.63,""AQ"":0.00,""HQ"":0.03,""VQ"":-0.14}"
120,00120_stitched.jpg,0.6,0.14,0.14,-0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.60,""AQ"":0.14,""HQ"":0.14,""VQ"":-0.03}"
123,00123_stitched.jpg,0.7,0.42,0.22,-0.17,gpt-4.1-mini,local_prompt,"{""CQ"":0.70,""AQ"":0.42,""HQ"":0.22,""VQ"":-0.17}"
124,00124_stitched.jpg,0.3,-0.01,-0.19,0.23,gpt-4.1-mini,local_prompt,"{""CQ"":0.30,""AQ"":-0.01,""HQ"":-0.19,""VQ"":0.23}"
128,00128_stitched.jpg,0.23,-0.03,0.22,-0.01,gpt-4.1-mini,local_prompt,"{""CQ"":0.23,""AQ"":-0.03,""HQ"":0.22,""VQ"":-0.01}"
133,00133_stitched.jpg,0.25,0.24,-0.07,-0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.25,""AQ"":0.24,""HQ"":-0.07,""VQ"":-0.03}"
136,00136_stitched.jpg,0.33,-0.08,-0.04,-0.09,gpt-4.1-mini,local_prompt,"{""CQ"":0.33,""AQ"":-0.08,""HQ"":-0.04,""VQ"":-0.09}"
141,00141_stitched.jpg,0.05,0.18,0.01,-0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.05,""AQ"":0.18,""HQ"":0.01,""VQ"":-0.02}"
152,00152_stitched.jpg,0.62,0.28,0.03,-0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.62,""AQ"":0.28,""HQ"":0.03,""VQ"":-0.02}"
173,00173_stitched.jpg,-0.21,0.22,0.35,0.29,gpt-4.1-mini,local_prompt,"{""CQ"":-0.21,""AQ"":0.22,""HQ"":0.35,""VQ"":0.29}"
175,00175_stitched.jpg,0.57,0.49,0.14,-0.2,gpt-4.1-mini,local_prompt,"{""CQ"":0.57,""AQ"":0.49,""HQ"":0.14,""VQ"":-0.20}"
177,00177_stitched.jpg,0.08,0.21,0.09,0.01,gpt-4.1-mini,local_prompt,"{""CQ"":0.08,""AQ"":0.21,""HQ"":0.09,""VQ"":0.01}"
182,00182_stitched.jpg,-0.08,0.24,0.16,0.12,gpt-4.1-mini,local_prompt,"{""CQ"":-0.08,""AQ"":0.24,""HQ"":0.16,""VQ"":0.12}"
192,00192_stitched.jpg,0.36,0.45,0.38,-0.06,gpt-4.1-mini,local_prompt,"{""CQ"":0.36,""AQ"":0.45,""HQ"":0.38,""VQ"":-0.06}"
199,00199_stitched.jpg,-0.34,0.18,0.08,-0.01,gpt-4.1-mini,local_prompt,"{""CQ"":-0.34,""AQ"":0.18,""HQ"":0.08,""VQ"":-0.01}"
200,00200_stitched.jpg,-0.11,0.07,-0.07,0.13,gpt-4.1-mini,local_prompt,"{""CQ"":-0.11,""AQ"":0.07,""HQ"":-0.07,""VQ"":0.13}"
211,00211_stitched.jpg,0.02,0.02,0.17,-0.01,gpt-4.1-mini,local_prompt,"{""CQ"":0.02,""AQ"":0.02,""HQ"":0.17,""VQ"":-0.01}"
225,00225_stitched.jpg,0.28,-0.06,0.06,0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.28,""AQ"":-0.06,""HQ"":0.06,""VQ"":0.03}"
231,00231_stitched.jpg,0.41,0.87,0.58,0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.41,""AQ"":0.87,""HQ"":0.58,""VQ"":0.05}"
247,00247_stitched.jpg,0.8,0.53,0.15,0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.80,""AQ"":0.53,""HQ"":0.15,""VQ"":0.03}"
262,00262_stitched.jpg,0.25,-0.43,-0.25,0.09,gpt-4.1-mini,local_prompt,"{""CQ"":0.25,""AQ"":-0.43,""HQ"":-0.25,""VQ"":0.09}"
265,00265_stitched.jpg,0.42,0.0,-0.1,0.11,gpt-4.1-mini,local_prompt,"{""CQ"":0.42,""AQ"":0.00,""HQ"":-0.10,""VQ"":0.11}"
271,00271_stitched.jpg,0.06,0.16,0.08,-0.12,gpt-4.1-mini,local_prompt,"{""CQ"":0.06,""AQ"":0.16,""HQ"":0.08,""VQ"":-0.12}"
272,00272_stitched.jpg,0.73,0.48,0.13,-0.12,gpt-4.1-mini,local_prompt,"{""CQ"":0.73,""AQ"":0.48,""HQ"":0.13,""VQ"":-0.12}"
274,00274_stitched.jpg,-0.09,0.4,0.1,0.3,gpt-4.1-mini,local_prompt,"{""CQ"":-0.09,""AQ"":0.40,""HQ"":0.10,""VQ"":0.30}"
277,00277_stitched.jpg,0.3,0.22,0.07,0.36,gpt-4.1-mini,local_prompt,"{""CQ"":0.30,""AQ"":0.22,""HQ"":0.07,""VQ"":0.36}"
279,00279_stitched.jpg,0.04,-0.02,-0.06,0.27,gpt-4.1-mini,local_prompt,"{""CQ"":0.04,""AQ"":-0.02,""HQ"":-0.06,""VQ"":0.27}"
285,00285_stitched.jpg,0.25,0.59,-0.05,0.11,gpt-4.1-mini,local_prompt,"{""CQ"":0.25,""AQ"":0.59,""HQ"":-0.05,""VQ"":0.11}"
287,00287_stitched.jpg,0.19,0.26,0.48,-0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.19,""AQ"":0.26,""HQ"":0.48,""VQ"":-0.02}"
291,00291_stitched.jpg,0.32,-0.07,-0.01,-0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.32,""AQ"":-0.07,""HQ"":-0.01,""VQ"":-0.05}"
300,00300_stitched.jpg,0.38,0.26,-0.28,-0.07,gpt-4.1-mini,local_prompt,"{""CQ"":0.38,""AQ"":0.26,""HQ"":-0.28,""VQ"":-0.07}"
303,00303_stitched.jpg,0.34,0.16,0.04,-0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.34,""AQ"":0.16,""HQ"":0.04,""VQ"":-0.05}"
311,00311_stitched.jpg,0.46,-0.16,-0.2,0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.46,""AQ"":-0.16,""HQ"":-0.20,""VQ"":0.02}"
319,00319_stitched.jpg,0.72,0.53,0.68,0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.72,""AQ"":0.53,""HQ"":0.68,""VQ"":0.03}"
340,00340_stitched.jpg,0.44,0.32,0.39,-0.13,gpt-4.1-mini,local_prompt,"{""CQ"":0.44,""AQ"":0.32,""HQ"":0.39,""VQ"":-0.13}"
344,00344_stitched.jpg,-0.09,0.26,0.23,0.14,gpt-4.1-mini,local_prompt,"{""CQ"":-0.09,""AQ"":0.26,""HQ"":0.23,""VQ"":0.14}"
346,00346_stitched.jpg,0.22,0.26,0.33,0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.22,""AQ"":0.26,""HQ"":0.33,""VQ"":0.05}"
351,00351_stitched.jpg,0.09,-0.01,-0.02,-0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.09,""AQ"":-0.01,""HQ"":-0.02,""VQ"":-0.02}"
352,00352_stitched.jpg,0.59,0.32,0.02,-0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.59,""AQ"":0.32,""HQ"":0.02,""VQ"":-0.05}"
364,00364_stitched.jpg,0.8,0.07,0.09,-0.2,gpt-4.1-mini,local_prompt,"{""CQ"":0.80,""AQ"":0.07,""HQ"":0.09,""VQ"":-0.20}"
377,00377_stitched.jpg,0.21,0.08,0.04,-0.19,gpt-4.1-mini,local_prompt,"{""CQ"":0.21,""AQ"":0.08,""HQ"":0.04,""VQ"":-0.19}"
381,00381_stitched.jpg,0.35,-0.03,-0.05,0.1,gpt-4.1-mini,local_prompt,"{""CQ"":0.35,""AQ"":-0.03,""HQ"":-0.05,""VQ"":0.10}"
386,00386_stitched.jpg,-0.08,-0.15,0.24,0.02,gpt-4.1-mini,local_prompt,"{""CQ"":-0.08,""AQ"":-0.15,""HQ"":0.24,""VQ"":0.02}"
394,00394_stitched.jpg,-0.02,0.17,0.15,-0.08,gpt-4.1-mini,local_prompt,"{""CQ"":-0.02,""AQ"":0.17,""HQ"":0.15,""VQ"":-0.08}"
398,00398_stitched.jpg,0.24,0.22,0.09,0.0,gpt-4.1-mini,local_prompt,"{""CQ"":0.24,""AQ"":0.22,""HQ"":0.09,""VQ"":0.00}"
403,00403_stitched.jpg,0.6,0.59,0.34,-0.11,gpt-4.1-mini,local_prompt,"{""CQ"":0.60,""AQ"":0.59,""HQ"":0.34,""VQ"":-0.11}"
405,00405_stitched.jpg,0.05,-0.01,0.12,-0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.05,""AQ"":-0.01,""HQ"":0.12,""VQ"":-0.02}"
411,00411_stitched.jpg,-0.17,-0.35,0.15,-0.14,gpt-4.1-mini,local_prompt,"{""CQ"":-0.17,""AQ"":-0.35,""HQ"":0.15,""VQ"":-0.14}"
417,00417_stitched.jpg,0.03,0.14,0.18,0.22,gpt-4.1-mini,local_prompt,"{""CQ"":0.03,""AQ"":0.14,""HQ"":0.18,""VQ"":0.22}"
421,00421_stitched.jpg,0.65,0.18,0.29,0.08,gpt-4.1-mini,local_prompt,"{""CQ"":0.65,""AQ"":0.18,""HQ"":0.29,""VQ"":0.08}"
422,00422_stitched.jpg,0.73,0.37,0.12,0.01,gpt-4.1-mini,local_prompt,"{""CQ"":0.73,""AQ"":0.37,""HQ"":0.12,""VQ"":0.01}"
427,00427_stitched.jpg,0.35,0.31,0.19,0.01,gpt-4.1-mini,local_prompt,"{""CQ"":0.35,""AQ"":0.31,""HQ"":0.19,""VQ"":0.01}"
429,00429_stitched.jpg,0.66,0.22,0.03,-0.12,gpt-4.1-mini,local_prompt,"{""CQ"":0.66,""AQ"":0.22,""HQ"":0.03,""VQ"":-0.12}"
433,00433_stitched.jpg,0.08,0.03,-0.15,0.17,gpt-4.1-mini,local_prompt,"{""CQ"":0.08,""AQ"":0.03,""HQ"":-0.15,""VQ"":0.17}"
436,00436_stitched.jpg,0.21,-0.01,-0.04,0.06,gpt-4.1-mini,local_prompt,"{""CQ"":0.21,""AQ"":-0.01,""HQ"":-0.04,""VQ"":0.06}"
440,00440_stitched.jpg,-0.01,-0.09,-0.41,-0.07,gpt-4.1-mini,local_prompt,"{""CQ"":-0.01,""AQ"":-0.09,""HQ"":-0.41,""VQ"":-0.07}"
445,00445_stitched.jpg,0.44,0.09,0.22,0.08,gpt-4.1-mini,local_prompt,"{""CQ"":0.44,""AQ"":0.09,""HQ"":0.22,""VQ"":0.08}"
446,00446_stitched.jpg,0.53,0.3,0.33,0.19,gpt-4.1-mini,local_prompt,"{""CQ"":0.53,""AQ"":0.30,""HQ"":0.33,""VQ"":0.19}"
453,00453_stitched.jpg,0.12,0.03,-0.02,-0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.12,""AQ"":0.03,""HQ"":-0.02,""VQ"":-0.03}"
464,00464_stitched.jpg,0.0,0.27,0.23,0.2,gpt-4.1-mini,local_prompt,"{""CQ"":0.00,""AQ"":0.27,""HQ"":0.23,""VQ"":0.20}"
469,00469_stitched.jpg,0.22,-0.05,-0.05,0.04,gpt-4.1-mini,local_prompt,"{""CQ"":0.22,""AQ"":-0.05,""HQ"":-0.05,""VQ"":0.04}"
471,00471_stitched.jpg,0.02,0.23,-0.05,0.11,gpt-4.1-mini,local_prompt,"{""CQ"":0.02,""AQ"":0.23,""HQ"":-0.05,""VQ"":0.11}"
477,00477_stitched.jpg,0.02,-0.38,-0.08,0.12,gpt-4.1-mini,local_prompt,"{""CQ"":0.02,""AQ"":-0.38,""HQ"":-0.08,""VQ"":0.12}"
485,00485_stitched.jpg,0.25,0.09,-0.08,0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.25,""AQ"":0.09,""HQ"":-0.08,""VQ"":0.05}"
491,00491_stitched.jpg,-0.05,0.05,-0.1,0.02,gpt-4.1-mini,local_prompt,"{""CQ"":-0.05,""AQ"":0.05,""HQ"":-0.10,""VQ"":0.02}"
495,00495_stitched.jpg,0.34,0.2,0.13,0.14,gpt-4.1-mini,local_prompt,"{""CQ"":0.34,""AQ"":0.20,""HQ"":0.13,""VQ"":0.14}"
498,00498_stitched.jpg,-0.22,-0.2,-0.09,-0.09,gpt-4.1-mini,local_prompt,"{""CQ"":-0.22,""AQ"":-0.20,""HQ"":-0.09,""VQ"":-0.09}"
501,00501_stitched.jpg,0.59,0.0,0.12,0.07,gpt-4.1-mini,local_prompt,"{""CQ"":0.59,""AQ"":0.00,""HQ"":0.12,""VQ"":0.07}"
507,00507_stitched.jpg,0.3,0.28,0.29,0.07,gpt-4.1-mini,local_prompt,"{""CQ"":0.30,""AQ"":0.28,""HQ"":0.29,""VQ"":0.07}"
514,00514_stitched.jpg,0.28,-0.11,-0.25,0.06,gpt-4.1-mini,local_prompt,"{""CQ"":0.28,""AQ"":-0.11,""HQ"":-0.25,""VQ"":0.06}"
517,00517_stitched.jpg,0.19,0.21,0.01,-0.19,gpt-4.1-mini,local_prompt,"{""CQ"":0.19,""AQ"":0.21,""HQ"":0.01,""VQ"":-0.19}"
519,00519_stitched.jpg,0.55,0.38,0.08,-0.01,gpt-4.1-mini,local_prompt,"{""CQ"":0.55,""AQ"":0.38,""HQ"":0.08,""VQ"":-0.01}"
524,00524_stitched.jpg,0.02,-0.04,-0.13,0.01,gpt-4.1-mini,local_prompt,"{""CQ"":0.02,""AQ"":-0.04,""HQ"":-0.13,""VQ"":0.01}"
526,00526_stitched.jpg,0.37,-0.09,-0.04,0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.37,""AQ"":-0.09,""HQ"":-0.04,""VQ"":0.05}"
530,00530_stitched.jpg,0.18,0.05,0.12,-0.18,gpt-4.1-mini,local_prompt,"{""CQ"":0.18,""AQ"":0.05,""HQ"":0.12,""VQ"":-0.18}"
554,00554_stitched.jpg,-0.18,0.36,0.38,0.24,gpt-4.1-mini,local_prompt,"{""CQ"":-0.18,""AQ"":0.36,""HQ"":0.38,""VQ"":0.24}"
559,00559_stitched.jpg,0.05,0.0,-0.13,0.08,gpt-4.1-mini,local_prompt,"{""CQ"":0.05,""AQ"":0.00,""HQ"":-0.13,""VQ"":0.08}"
561,00561_stitched.jpg,0.3,-0.22,-0.19,0.11,gpt-4.1-mini,local_prompt,"{""CQ"":0.30,""AQ"":-0.22,""HQ"":-0.19,""VQ"":0.11}"
562,00562_stitched.jpg,-0.2,-0.2,-0.27,0.09,gpt-4.1-mini,local_prompt,"{""CQ"":-0.20,""AQ"":-0.20,""HQ"":-0.27,""VQ"":0.09}"
565,00565_stitched.jpg,0.12,0.02,0.25,0.14,gpt-4.1-mini,local_prompt,"{""CQ"":0.12,""AQ"":0.02,""HQ"":0.25,""VQ"":0.14}"
569,00569_stitched.jpg,0.31,-0.03,0.21,0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.31,""AQ"":-0.03,""HQ"":0.21,""VQ"":0.05}"
573,00573_stitched.jpg,0.06,0.06,0.18,0.2,gpt-4.1-mini,local_prompt,"{""CQ"":0.06,""AQ"":0.06,""HQ"":0.18,""VQ"":0.20}"
576,00576_stitched.jpg,0.36,0.2,0.42,-0.04,gpt-4.1-mini,local_prompt,"{""CQ"":0.36,""AQ"":0.20,""HQ"":0.42,""VQ"":-0.04}"
580,00580_stitched.jpg,0.04,0.3,0.26,0.14,gpt-4.1-mini,local_prompt,"{""CQ"":0.04,""AQ"":0.30,""HQ"":0.26,""VQ"":0.14}"
595,00595_stitched.jpg,-0.06,0.47,0.02,0.01,gpt-4.1-mini,local_prompt,"{""CQ"":-0.06,""AQ"":0.47,""HQ"":0.02,""VQ"":0.01}"
597,00597_stitched.jpg,0.16,0.56,0.32,0.12,gpt-4.1-mini,local_prompt,"{""CQ"":0.16,""AQ"":0.56,""HQ"":0.32,""VQ"":0.12}"
601,00601_stitched.jpg,0.33,0.08,0.28,0.27,gpt-4.1-mini,local_prompt,"{""CQ"":0.33,""AQ"":0.08,""HQ"":0.28,""VQ"":0.27}"
604,00604_stitched.jpg,0.52,0.26,0.1,-0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.52,""AQ"":0.26,""HQ"":0.10,""VQ"":-0.03}"
607,00607_stitched.jpg,0.24,-0.14,0.04,0.13,gpt-4.1-mini,local_prompt,"{""CQ"":0.24,""AQ"":-0.14,""HQ"":0.04,""VQ"":0.13}"
609,00609_stitched.jpg,0.81,-0.04,0.17,0.01,gpt-4.1-mini,local_prompt,"{""CQ"":0.81,""AQ"":-0.04,""HQ"":0.17,""VQ"":0.01}"
614,00614_stitched.jpg,0.33,0.16,0.38,-0.11,gpt-4.1-mini,local_prompt,"{""CQ"":0.33,""AQ"":0.16,""HQ"":0.38,""VQ"":-0.11}"
620,00620_stitched.jpg,0.07,-0.14,0.28,0.12,gpt-4.1-mini,local_prompt,"{""CQ"":0.07,""AQ"":-0.14,""HQ"":0.28,""VQ"":0.12}"
626,00626_stitched.jpg,-0.01,0.35,0.41,0.26,gpt-4.1-mini,local_prompt,"{""CQ"":-0.01,""AQ"":0.35,""HQ"":0.41,""VQ"":0.26}"
627,00627_stitched.jpg,-0.03,0.06,0.23,0.17,gpt-4.1-mini,local_prompt,"{""CQ"":-0.03,""AQ"":0.06,""HQ"":0.23,""VQ"":0.17}"
628,00628_stitched.jpg,0.22,0.06,0.01,-0.07,gpt-4.1-mini,local_prompt,"{""CQ"":0.22,""AQ"":0.06,""HQ"":0.01,""VQ"":-0.07}"
633,00633_stitched.jpg,0.21,0.06,0.15,-0.05,gpt-4.1-mini,local_prompt,"{""CQ"":0.21,""AQ"":0.06,""HQ"":0.15,""VQ"":-0.05}"
637,00637_stitched.jpg,0.2,0.1,-0.01,-0.04,gpt-4.1-mini,local_prompt,"{""CQ"":0.20,""AQ"":0.10,""HQ"":-0.01,""VQ"":-0.04}"
638,00638_stitched.jpg,0.39,0.31,0.27,0.14,gpt-4.1-mini,local_prompt,"{""CQ"":0.39,""AQ"":0.31,""HQ"":0.27,""VQ"":0.14}"
643,00643_stitched.jpg,0.25,0.09,0.04,0.0,gpt-4.1-mini,local_prompt,"{""CQ"":0.25,""AQ"":0.09,""HQ"":0.04,""VQ"":0.00}"
645,00645_stitched.jpg,-0.24,-0.03,0.23,0.29,gpt-4.1-mini,local_prompt,"{""CQ"":-0.24,""AQ"":-0.03,""HQ"":0.23,""VQ"":0.29}"
646,00646_stitched.jpg,-0.01,0.06,-0.2,0.22,gpt-4.1-mini,local_prompt,"{""CQ"":-0.01,""AQ"":0.06,""HQ"":-0.20,""VQ"":0.22}"
651,00651_stitched.jpg,0.75,0.48,-0.17,-0.17,gpt-4.1-mini,local_prompt,"{""CQ"":0.75,""AQ"":0.48,""HQ"":-0.17,""VQ"":-0.17}"
658,00658_stitched.jpg,-0.05,-0.24,0.29,0.26,gpt-4.1-mini,local_prompt,"{""CQ"":-0.05,""AQ"":-0.24,""HQ"":0.29,""VQ"":0.26}"
661,00661_stitched.jpg,-0.09,-0.01,0.08,0.11,gpt-4.1-mini,local_prompt,"{""CQ"":-0.09,""AQ"":-0.01,""HQ"":0.08,""VQ"":0.11}"
663,00663_stitched.jpg,0.11,0.6,0.69,0.22,gpt-4.1-mini,local_prompt,"{""CQ"":0.11,""AQ"":0.60,""HQ"":0.69,""VQ"":0.22}"
668,00668_stitched.jpg,0.61,-0.16,-0.07,-0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.61,""AQ"":-0.16,""HQ"":-0.07,""VQ"":-0.02}"
670,00670_stitched.jpg,0.45,-0.32,0.16,0.04,gpt-4.1-mini,local_prompt,"{""CQ"":0.45,""AQ"":-0.32,""HQ"":0.16,""VQ"":0.04}"
675,00675_stitched.jpg,0.14,0.5,0.06,-0.02,gpt-4.1-mini,local_prompt,"{""CQ"":0.14,""AQ"":0.50,""HQ"":0.06,""VQ"":-0.02}"
679,00679_stitched.jpg,-0.05,0.14,0.11,0.05,gpt-4.1-mini,local_prompt,"{""CQ"":-0.05,""AQ"":0.14,""HQ"":0.11,""VQ"":0.05}"
685,00685_stitched.jpg,0.05,0.33,0.18,0.14,gpt-4.1-mini,local_prompt,"{""CQ"":0.05,""AQ"":0.33,""HQ"":0.18,""VQ"":0.14}"
688,00688_stitched.jpg,-0.03,0.35,-0.03,0.01,gpt-4.1-mini,local_prompt,"{""CQ"":-0.03,""AQ"":0.35,""HQ"":-0.03,""VQ"":0.01}"
693,00693_stitched.jpg,0.74,0.58,0.11,-0.2,gpt-4.1-mini,local_prompt,"{""CQ"":0.74,""AQ"":0.58,""HQ"":0.11,""VQ"":-0.20}"
697,00697_stitched.jpg,0.28,0.07,0.08,0.09,gpt-4.1-mini,local_prompt,"{""CQ"":0.28,""AQ"":0.07,""HQ"":0.08,""VQ"":0.09}"
699,00699_stitched.jpg,-0.19,0.55,0.44,-0.04,gpt-4.1-mini,local_prompt,"{""CQ"":-0.19,""AQ"":0.55,""HQ"":0.44,""VQ"":-0.04}"
712,00712_stitched.jpg,0.25,0.1,0.22,0.0,gpt-4.1-mini,local_prompt,"{""CQ"":0.25,""AQ"":0.10,""HQ"":0.22,""VQ"":0.00}"
716,00716_stitched.jpg,0.12,-0.27,-0.17,-0.13,gpt-4.1-mini,local_prompt,"{""CQ"":0.12,""AQ"":-0.27,""HQ"":-0.17,""VQ"":-0.13}"
721,00721_stitched.jpg,0.56,0.1,0.27,-0.22,gpt-4.1-mini,local_prompt,"{""CQ"":0.56,""AQ"":0.10,""HQ"":0.27,""VQ"":-0.22}"
724,00724_stitched.jpg,0.35,0.45,0.25,-0.1,gpt-4.1-mini,local_prompt,"{""CQ"":0.35,""AQ"":0.45,""HQ"":0.25,""VQ"":-0.10}"
729,00729_stitched.jpg,0.03,0.35,-0.07,0.07,gpt-4.1-mini,local_prompt,"{""CQ"":0.03,""AQ"":0.35,""HQ"":-0.07,""VQ"":0.07}"
733,00733_stitched.jpg,0.57,0.51,0.47,-0.08,gpt-4.1-mini,local_prompt,"{""CQ"":0.57,""AQ"":0.51,""HQ"":0.47,""VQ"":-0.08}"
736,00736_stitched.jpg,0.06,-0.18,0.0,-0.11,gpt-4.1-mini,local_prompt,"{""CQ"":0.06,""AQ"":-0.18,""HQ"":0.00,""VQ"":-0.11}"
741,00741_stitched.jpg,-0.06,0.07,-0.08,0.46,gpt-4.1-mini,local_prompt,"{""CQ"":-0.06,""AQ"":0.07,""HQ"":-0.08,""VQ"":0.46}"
742,00742_stitched.jpg,0.11,0.39,0.09,0.11,gpt-4.1-mini,local_prompt,"{""CQ"":0.11,""AQ"":0.39,""HQ"":0.09,""VQ"":0.11}"
748,00748_stitched.jpg,0.21,0.06,0.16,-0.03,gpt-4.1-mini,local_prompt,"{""CQ"":0.21,""AQ"":0.06,""HQ"":0.16,""VQ"":-0.03}"
757,00757_stitched.jpg,0.28,0.17,-0.14,-0.08,gpt-4.1-mini,local_prompt,"{""CQ"":0.28,""AQ"":0.17,""HQ"":-0.14,""VQ"":-0.08}"
760,00760_stitched.jpg,0.54,0.62,-0.01,-0.04,gpt-4.1-mini,local_prompt,"{""CQ"":0.54,""AQ"":0.62,""HQ"":-0.01,""VQ"":-0.04}"
763,00763_stitched.jpg,0.78,0.3,0.2,-0.15,gpt-4.1-mini,local_prompt,"{""CQ"":0.78,""AQ"":0.30,""HQ"":0.20,""VQ"":-0.15}"
