id,image,CQ,AQ,HQ,VQ,model,prompt_version,raw
58,00058_stitched.jpg,-0.11,0.01,-0.02,-0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.11,""AQ"":0.01,""HQ"":-0.02,""VQ"":-0.05}"
63,00063_stitched.jpg,-0.28,0.08,-0.09,-0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.28,""AQ"":0.08,""HQ"":-0.09,""VQ"":-0.06}"
67,00067_stitched.jpg,0.63,-0.21,-0.15,0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.63,""AQ"":-0.21,""HQ"":-0.15,""VQ"":0.00}"
73,00073_stitched.jpg,0.1,0.29,-0.02,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.10,""AQ"":0.29,""HQ"":-0.02,""VQ"":0.11}"
80,00080_stitched.jpg,0.23,0.17,0.25,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.23,""AQ"":0.17,""HQ"":0.25,""VQ"":0.01}"
86,00086_stitched.jpg,0.49,0.06,0.06,0.28,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.49,""AQ"":0.06,""HQ"":0.06,""VQ"":0.28}"
95,00095_stitched.jpg,1.03,-0.14,0.49,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":1.03,""AQ"":-0.14,""HQ"":0.49,""VQ"":0.03}"
99,00099_stitched.jpg,0.72,0.3,0.49,0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.72,""AQ"":0.30,""HQ"":0.49,""VQ"":0.03}"
115,00115_stitched.jpg,0.87,-0.28,0.11,-0.26,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.87,""AQ"":-0.28,""HQ"":0.11,""VQ"":-0.26}"
120,00120_stitched.jpg,0.88,0.07,0.25,0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.88,""AQ"":0.07,""HQ"":0.25,""VQ"":0.15}"
123,00123_stitched.jpg,0.42,0.27,0.17,-0.14,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.42,""AQ"":0.27,""HQ"":0.17,""VQ"":-0.14}"
124,00124_stitched.jpg,0.29,0.08,0.01,-0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.29,""AQ"":0.08,""HQ"":0.01,""VQ"":-0.16}"
128,00128_stitched.jpg,-0.64,-0.08,-0.24,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.64,""AQ"":-0.08,""HQ"":-0.24,""VQ"":-0.04}"
133,00133_stitched.jpg,0.2,0.06,-0.02,0.17,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.20,""AQ"":0.06,""HQ"":-0.02,""VQ"":0.17}"
136,00136_stitched.jpg,0.05,-0.02,0.0,-0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.05,""AQ"":-0.02,""HQ"":0.00,""VQ"":-0.11}"
141,00141_stitched.jpg,-0.25,0.05,-0.01,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.25,""AQ"":0.05,""HQ"":-0.01,""VQ"":0.01}"
152,00152_stitched.jpg,0.74,0.12,-0.02,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.74,""AQ"":0.12,""HQ"":-0.02,""VQ"":0.01}"
173,00173_stitched.jpg,-0.23,0.24,0.28,0.31,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.23,""AQ"":0.24,""HQ"":0.28,""VQ"":0.31}"
175,00175_stitched.jpg,0.49,0.39,0.11,-0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.49,""AQ"":0.39,""HQ"":0.11,""VQ"":-0.00}"
177,00177_stitched.jpg,0.24,0.12,-0.07,-0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.24,""AQ"":0.12,""HQ"":-0.07,""VQ"":-0.15}"
182,00182_stitched.jpg,-0.14,0.12,-0.15,0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.14,""AQ"":0.12,""HQ"":-0.15,""VQ"":0.04}"
192,00192_stitched.jpg,-0.0,0.41,-0.2,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.00,""AQ"":0.41,""HQ"":-0.20,""VQ"":-0.04}"
199,00199_stitched.jpg,-0.28,0.27,0.01,0.29,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.28,""AQ"":0.27,""HQ"":0.01,""VQ"":0.29}"
200,00200_stitched.jpg,-0.22,-0.43,-0.31,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.22,""AQ"":-0.43,""HQ"":-0.31,""VQ"":0.11}"
211,00211_stitched.jpg,0.01,0.36,0.1,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.01,""AQ"":0.36,""HQ"":0.10,""VQ"":0.08}"
225,00225_stitched.jpg,0.22,-0.07,-0.2,-0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.22,""AQ"":-0.07,""HQ"":-0.20,""VQ"":-0.00}"
231,00231_stitched.jpg,0.47,0.7,0.42,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.47,""AQ"":0.70,""HQ"":0.42,""VQ"":0.01}"
247,00247_stitched.jpg,0.98,0.67,0.26,0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.98,""AQ"":0.67,""HQ"":0.26,""VQ"":0.13}"
262,00262_stitched.jpg,0.33,-0.31,-0.01,-0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.33,""AQ"":-0.31,""HQ"":-0.01,""VQ"":-0.08}"
265,00265_stitched.jpg,0.4,0.3,-0.26,0.19,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.40,""AQ"":0.30,""HQ"":-0.26,""VQ"":0.19}"
271,00271_stitched.jpg,0.21,0.57,0.05,-0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.21,""AQ"":0.57,""HQ"":0.05,""VQ"":-0.01}"
272,00272_stitched.jpg,0.74,0.57,0.18,-0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.74,""AQ"":0.57,""HQ"":0.18,""VQ"":-0.15}"
274,00274_stitched.jpg,-0.13,0.32,-0.08,0.4,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.13,""AQ"":0.32,""HQ"":-0.08,""VQ"":0.40}"
277,00277_stitched.jpg,0.14,0.28,0.23,0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.14,""AQ"":0.28,""HQ"":0.23,""VQ"":0.05}"
279,00279_stitched.jpg,-0.56,-0.06,-0.47,0.28,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.56,""AQ"":-0.06,""HQ"":-0.47,""VQ"":0.28}"
285,00285_stitched.jpg,0.03,0.54,-0.07,0.14,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.03,""AQ"":0.54,""HQ"":-0.07,""VQ"":0.14}"
287,00287_stitched.jpg,-0.06,0.31,-0.01,-0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.06,""AQ"":0.31,""HQ"":-0.01,""VQ"":-0.09}"
291,00291_stitched.jpg,0.33,0.07,-0.03,-0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.33,""AQ"":0.07,""HQ"":-0.03,""VQ"":-0.01}"
300,00300_stitched.jpg,0.01,-0.14,0.16,-0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.01,""AQ"":-0.14,""HQ"":0.16,""VQ"":-0.05}"
303,00303_stitched.jpg,0.09,0.31,0.28,-0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.09,""AQ"":0.31,""HQ"":0.28,""VQ"":-0.09}"
311,00311_stitched.jpg,0.3,-0.16,-0.14,0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.30,""AQ"":-0.16,""HQ"":-0.14,""VQ"":0.00}"
319,00319_stitched.jpg,0.55,0.63,0.48,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.55,""AQ"":0.63,""HQ"":0.48,""VQ"":0.01}"
340,00340_stitched.jpg,0.33,0.13,0.19,0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.33,""AQ"":0.13,""HQ"":0.19,""VQ"":0.09}"
344,00344_stitched.jpg,-0.05,0.19,0.22,0.1,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.05,""AQ"":0.19,""HQ"":0.22,""VQ"":0.10}"
346,00346_stitched.jpg,-0.53,-0.04,-0.05,0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.53,""AQ"":-0.04,""HQ"":-0.05,""VQ"":0.00}"
351,00351_stitched.jpg,0.1,-0.02,-0.07,-0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.10,""AQ"":-0.02,""HQ"":-0.07,""VQ"":-0.16}"
352,00352_stitched.jpg,0.37,0.16,-0.05,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.37,""AQ"":0.16,""HQ"":-0.05,""VQ"":-0.04}"
364,00364_stitched.jpg,0.69,0.06,0.15,-0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.69,""AQ"":0.06,""HQ"":0.15,""VQ"":-0.03}"
377,00377_stitched.jpg,0.25,-0.07,-0.03,0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.25,""AQ"":-0.07,""HQ"":-0.03,""VQ"":0.05}"
381,00381_stitched.jpg,0.24,-0.21,0.13,0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.24,""AQ"":-0.21,""HQ"":0.13,""VQ"":0.13}"
386,00386_stitched.jpg,-0.19,-0.14,0.21,0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.19,""AQ"":-0.14,""HQ"":0.21,""VQ"":0.04}"
394,00394_stitched.jpg,0.16,-0.01,0.17,-0.24,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.16,""AQ"":-0.01,""HQ"":0.17,""VQ"":-0.24}"
398,00398_stitched.jpg,0.09,-0.05,0.14,0.07,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.09,""AQ"":-0.05,""HQ"":0.14,""VQ"":0.07}"
403,00403_stitched.jpg,0.24,0.71,0.45,-0.14,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.24,""AQ"":0.71,""HQ"":0.45,""VQ"":-0.14}"
405,00405_stitched.jpg,0.06,-0.04,0.21,-0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.06,""AQ"":-0.04,""HQ"":0.21,""VQ"":-0.15}"
411,00411_stitched.jpg,-0.3,-0.18,0.48,-0.17,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.30,""AQ"":-0.18,""HQ"":0.48,""VQ"":-0.17}"
417,00417_stitched.jpg,0.07,0.39,0.21,0.25,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.07,""AQ"":0.39,""HQ"":0.21,""VQ"":0.25}"
421,00421_stitched.jpg,0.89,0.32,-0.1,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.89,""AQ"":0.32,""HQ"":-0.10,""VQ"":0.08}"
422,00422_stitched.jpg,0.39,0.1,0.28,-0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.39,""AQ"":0.10,""HQ"":0.28,""VQ"":-0.15}"
427,00427_stitched.jpg,0.11,0.38,0.37,0.18,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.11,""AQ"":0.38,""HQ"":0.37,""VQ"":0.18}"
429,00429_stitched.jpg,0.56,0.35,0.15,0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.56,""AQ"":0.35,""HQ"":0.15,""VQ"":0.00}"
433,00433_stitched.jpg,-0.09,0.09,-0.26,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.09,""AQ"":0.09,""HQ"":-0.26,""VQ"":-0.04}"
436,00436_stitched.jpg,0.28,-0.09,0.1,0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.28,""AQ"":-0.09,""HQ"":0.10,""VQ"":0.04}"
440,00440_stitched.jpg,-0.31,-0.24,-0.19,-0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.31,""AQ"":-0.24,""HQ"":-0.19,""VQ"":-0.16}"
445,00445_stitched.jpg,0.88,0.36,0.17,0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.88,""AQ"":0.36,""HQ"":0.17,""VQ"":0.15}"
446,00446_stitched.jpg,-0.05,0.38,-0.08,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.05,""AQ"":0.38,""HQ"":-0.08,""VQ"":0.01}"
453,00453_stitched.jpg,0.09,-0.08,-0.03,-0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.09,""AQ"":-0.08,""HQ"":-0.03,""VQ"":-0.06}"
464,00464_stitched.jpg,-0.03,0.34,0.28,0.22,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.03,""AQ"":0.34,""HQ"":0.28,""VQ"":0.22}"
469,00469_stitched.jpg,0.17,0.29,-0.01,-0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.17,""AQ"":0.29,""HQ"":-0.01,""VQ"":-0.13}"
471,00471_stitched.jpg,0.06,-0.01,-0.04,0.19,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.06,""AQ"":-0.01,""HQ"":-0.04,""VQ"":0.19}"
477,00477_stitched.jpg,-0.45,0.02,-0.33,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.45,""AQ"":0.02,""HQ"":-0.33,""VQ"":0.08}"
485,00485_stitched.jpg,0.6,0.04,-0.08,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.60,""AQ"":0.04,""HQ"":-0.08,""VQ"":0.08}"
491,00491_stitched.jpg,-0.48,-0.17,-0.33,0.01,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.48,""AQ"":-0.17,""HQ"":-0.33,""VQ"":0.01}"
495,00495_stitched.jpg,0.01,0.16,0.06,0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.01,""AQ"":0.16,""HQ"":0.06,""VQ"":0.15}"
498,00498_stitched.jpg,0.26,0.07,-0.02,0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.26,""AQ"":0.07,""HQ"":-0.02,""VQ"":0.02}"
501,00501_stitched.jpg,0.41,0.19,-0.02,0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.41,""AQ"":0.19,""HQ"":-0.02,""VQ"":0.02}"
507,00507_stitched.jpg,-0.18,0.16,0.03,-0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.18,""AQ"":0.16,""HQ"":0.03,""VQ"":-0.08}"
514,00514_stitched.jpg,0.18,0.12,-0.0,0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.18,""AQ"":0.12,""HQ"":-0.00,""VQ"":0.05}"
517,00517_stitched.jpg,-0.06,-0.02,-0.24,-0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.06,""AQ"":-0.02,""HQ"":-0.24,""VQ"":-0.05}"
519,00519_stitched.jpg,0.89,0.59,0.08,-0.3,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.89,""AQ"":0.59,""HQ"":0.08,""VQ"":-0.30}"
524,00524_stitched.jpg,0.17,0.04,0.07,0.06,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.17,""AQ"":0.04,""HQ"":0.07,""VQ"":0.06}"
526,00526_stitched.jpg,0.31,-0.08,-0.05,-0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.31,""AQ"":-0.08,""HQ"":-0.05,""VQ"":-0.02}"
530,00530_stitched.jpg,0.17,-0.31,-0.16,0.1,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.17,""AQ"":-0.31,""HQ"":-0.16,""VQ"":0.10}"
554,00554_stitched.jpg,-0.33,0.48,0.32,0.2,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.33,""AQ"":0.48,""HQ"":0.32,""VQ"":0.20}"
559,00559_stitched.jpg,0.0,0.01,-0.07,-0.24,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.00,""AQ"":0.01,""HQ"":-0.07,""VQ"":-0.24}"
561,00561_stitched.jpg,0.61,0.25,-0.3,0.1,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.61,""AQ"":0.25,""HQ"":-0.30,""VQ"":0.10}"
562,00562_stitched.jpg,0.24,0.11,0.06,0.33,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.24,""AQ"":0.11,""HQ"":0.06,""VQ"":0.33}"
565,00565_stitched.jpg,0.34,0.01,0.31,0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.34,""AQ"":0.01,""HQ"":0.31,""VQ"":0.05}"
569,00569_stitched.jpg,0.37,0.27,0.15,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.37,""AQ"":0.27,""HQ"":0.15,""VQ"":0.08}"
573,00573_stitched.jpg,-0.06,0.21,-0.12,0.24,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.06,""AQ"":0.21,""HQ"":-0.12,""VQ"":0.24}"
576,00576_stitched.jpg,0.18,0.2,0.35,0.15,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.18,""AQ"":0.20,""HQ"":0.35,""VQ"":0.15}"
580,00580_stitched.jpg,0.06,0.35,0.36,0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.06,""AQ"":0.35,""HQ"":0.36,""VQ"":0.12}"
595,00595_stitched.jpg,0.02,0.47,0.01,-0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.02,""AQ"":0.47,""HQ"":0.01,""VQ"":-0.02}"
597,00597_stitched.jpg,0.31,0.45,0.3,0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.31,""AQ"":0.45,""HQ"":0.30,""VQ"":0.12}"
601,00601_stitched.jpg,0.03,0.21,-0.3,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.03,""AQ"":0.21,""HQ"":-0.30,""VQ"":0.11}"
604,00604_stitched.jpg,0.56,0.34,0.01,-0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.56,""AQ"":0.34,""HQ"":0.01,""VQ"":-0.16}"
607,00607_stitched.jpg,0.22,0.41,0.04,0.21,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.22,""AQ"":0.41,""HQ"":0.04,""VQ"":0.21}"
609,00609_stitched.jpg,0.86,0.22,0.15,-0.1,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.86,""AQ"":0.22,""HQ"":0.15,""VQ"":-0.10}"
614,00614_stitched.jpg,0.19,0.25,0.37,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.19,""AQ"":0.25,""HQ"":0.37,""VQ"":0.11}"
620,00620_stitched.jpg,0.11,-0.12,0.3,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.11,""AQ"":-0.12,""HQ"":0.30,""VQ"":0.08}"
626,00626_stitched.jpg,-0.24,0.27,0.47,0.38,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.24,""AQ"":0.27,""HQ"":0.47,""VQ"":0.38}"
627,00627_stitched.jpg,0.14,0.2,0.18,0.02,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.14,""AQ"":0.20,""HQ"":0.18,""VQ"":0.02}"
628,00628_stitched.jpg,0.22,0.06,0.02,-0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.22,""AQ"":0.06,""HQ"":0.02,""VQ"":-0.05}"
633,00633_stitched.jpg,0.17,-0.07,-0.02,-0.03,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.17,""AQ"":-0.07,""HQ"":-0.02,""VQ"":-0.03}"
637,00637_stitched.jpg,0.2,0.07,-0.19,-0.05,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.20,""AQ"":0.07,""HQ"":-0.19,""VQ"":-0.05}"
638,00638_stitched.jpg,0.38,0.14,0.37,0.31,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.38,""AQ"":0.14,""HQ"":0.37,""VQ"":0.31}"
643,00643_stitched.jpg,0.46,0.05,-0.05,-0.1,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.46,""AQ"":0.05,""HQ"":-0.05,""VQ"":-0.10}"
645,00645_stitched.jpg,-0.2,0.06,0.08,0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.20,""AQ"":0.06,""HQ"":0.08,""VQ"":0.16}"
646,00646_stitched.jpg,0.03,-0.02,-0.1,0.33,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.03,""AQ"":-0.02,""HQ"":-0.10,""VQ"":0.33}"
651,00651_stitched.jpg,0.32,-0.02,0.05,-0.22,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.32,""AQ"":-0.02,""HQ"":0.05,""VQ"":-0.22}"
658,00658_stitched.jpg,-0.13,0.01,0.05,0.26,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.13,""AQ"":0.01,""HQ"":0.05,""VQ"":0.26}"
661,00661_stitched.jpg,-0.18,0.17,0.04,-0.07,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.18,""AQ"":0.17,""HQ"":0.04,""VQ"":-0.07}"
663,00663_stitched.jpg,-0.02,0.48,0.79,0.29,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.02,""AQ"":0.48,""HQ"":0.79,""VQ"":0.29}"
668,00668_stitched.jpg,0.4,0.32,0.14,0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.40,""AQ"":0.32,""HQ"":0.14,""VQ"":0.13}"
670,00670_stitched.jpg,0.38,0.01,0.23,0.24,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.38,""AQ"":0.01,""HQ"":0.23,""VQ"":0.24}"
675,00675_stitched.jpg,0.29,0.23,0.29,-0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.29,""AQ"":0.23,""HQ"":0.29,""VQ"":-0.13}"
679,00679_stitched.jpg,0.15,0.3,0.09,-0.04,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.15,""AQ"":0.30,""HQ"":0.09,""VQ"":-0.04}"
685,00685_stitched.jpg,0.1,0.29,0.16,0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.10,""AQ"":0.29,""HQ"":0.16,""VQ"":0.11}"
688,00688_stitched.jpg,-0.26,0.39,0.33,0.0,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.26,""AQ"":0.39,""HQ"":0.33,""VQ"":0.00}"
693,00693_stitched.jpg,0.73,0.29,0.36,-0.12,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.73,""AQ"":0.29,""HQ"":0.36,""VQ"":-0.12}"
697,00697_stitched.jpg,0.0,-0.05,0.11,-0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.00,""AQ"":-0.05,""HQ"":0.11,""VQ"":-0.11}"
699,00699_stitched.jpg,0.1,0.16,0.01,0.29,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.10,""AQ"":0.16,""HQ"":0.01,""VQ"":0.29}"
712,00712_stitched.jpg,0.03,-0.08,-0.05,0.09,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.03,""AQ"":-0.08,""HQ"":-0.05,""VQ"":0.09}"
716,00716_stitched.jpg,0.34,-0.19,0.01,-0.13,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.34,""AQ"":-0.19,""HQ"":0.01,""VQ"":-0.13}"
721,00721_stitched.jpg,0.76,0.23,0.27,-0.16,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.76,""AQ"":0.23,""HQ"":0.27,""VQ"":-0.16}"
724,00724_stitched.jpg,0.08,0.24,0.18,0.08,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.08,""AQ"":0.24,""HQ"":0.18,""VQ"":0.08}"
729,00729_stitched.jpg,-0.0,0.4,0.23,-0.11,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":-0.00,""AQ"":0.40,""HQ"":0.23,""VQ"":-0.11}"
733,00733_stitched.jpg,0.37,0.46,0.58,0.07,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.37,""AQ"":0.46,""HQ"":0.58,""VQ"":0.07}"
736,00736_stitched.jpg,0.04,0.34,0.1,-0.17,gpt-4.1-mini,explanatory_promoptA,"{""CQ"":0.04,""AQ"":0.34,""HQ"":0.10,""VQ"":-0.17}"
